timestamp,x,y,z
1773712761073.9873,0.0,0.0,0.0
1773712761090.677,0.0,0.0,0.0
1773712761107.5808,0.0,0.0,0.0
1773712761124.3696,0.0,0.0,0.0
1773712761141.089,0.0,0.0,0.0
1773712761157.8997,0.0,0.0,0.0
1773712761174.6475,0.0,0.0,0.0
1773712761191.5784,0.0,0.0,0.0
1773712761208.2085,0.0,0.0,0.0
1773712761225.176,0.0,0.0,0.0
1773712761241.84,0.0,0.0,0.0
1773712761258.634,0.0,0.0,0.0
1773712761275.4033,0.0,0.0,0.0
1773712761292.494,0.0,0.0,0.0
1773712761309.264,2.014630389361501,0.5925242813796187,0.2499979867586793
1773712761325.8372,0.0,0.0,0.0
1773712761342.6765,0.0,0.0,0.0
1773712761359.4983,0.0,0.0,0.0
1773712761376.228,0.0,0.0,0.0
1773712761393.1294,0.0,0.0,0.0
1773712761410.001,0.0,0.0,0.0
1773712761426.6348,0.0,0.0,0.0
1773712761443.4585,0.0,0.0,0.0
1773712761460.3184,0.0,0.0,0.0
1773712761477.1692,0.0,0.0,0.0
1773712761493.842,0.0,0.0,0.0
1773712761510.6072,0.0,0.0,0.0
1773712761527.49,0.0,0.0,0.0
1773712761544.184,0.0,0.0,0.0
1773712761561.1514,0.0,0.0,0.0
1773712761577.7761,0.0,0.0,0.0
1773712761594.6008,0.0,0.0,0.0
1773712761611.6013,0.0,0.0,0.0
1773712761628.1504,0.0,0.0,0.0
1773712761644.9895,0.0,0.0,0.0
1773712761661.8545,0.0,0.0,0.0
1773712761678.6309,0.0,0.0,0.0
1773712761695.3977,0.0,0.0,0.0
1773712761712.1917,0.0,0.0,0.0
1773712761729.0972,0.0,0.0,0.0
1773712761745.9463,0.0,0.0,0.0
1773712761762.594,0.0,0.0,0.0
1773712761779.5183,0.0,0.0,0.0
1773712761796.2068,0.0,0.0,0.0
1773712761812.9875,0.0,0.0,0.0
1773712761829.8345,0.0,0.0,0.0
1773712761846.5957,0.0,0.0,0.0
1773712761863.3623,0.0,0.0,0.0
1773712761880.1682,0.0,0.0,0.0
1773712761897.094,0.0,0.0,0.0
1773712761913.9055,0.0,0.0,0.0
1773712761930.6013,0.0,0.0,0.0
1773712761947.376,0.0,0.0,0.0
1773712761964.1638,0.0,0.0,0.0
1773712761981.0835,0.0,0.0,0.0
1773712761997.7964,0.0,0.0,0.0
1773712762014.5764,1.9138184173538049,0.11672296732773901,0.40541625708306817
1773712762031.4863,1.91480386606024,0.14087931485815863,0.4573167336161246
1773712762048.1448,1.8872614558718839,0.1526718029477916,0.5086833945293989
1773712762065.0217,1.8593534519196977,0.16449306323667479,0.5509439737335536
1773712762081.9055,1.7107475194425121,0.1165562911513306,0.5758363598529719
1773712762098.5557,1.6863031153308294,0.12792202041808565,0.6146757524201049
1773712762115.4014,1.5769166749955432,0.09810551925654398,0.6439353257412496
1773712762132.151,1.5050473328271448,0.08479898610604286,0.6704362874936831
1773712762148.9531,1.4639969814511375,0.0858315580135709,0.6955572959245931
1773712762165.815,6.272463904956664,2.5661568225414984,1.4565681647617532
1773712762182.6882,0.0,0.0,0.0
